👶🏻	barn, ljósur húðarlitur, pinkubarn, pinkubarn: ljósur húðarlitur
🚴🏻‍♂	ljósur húðarlitur, maður, maður sum súkklar, maður sum súkklar: ljósur húðarlitur, súkkla, súkklar, súkklari
🚴🏼‍♂	maður, maður sum súkklar, maður sum súkklar: miðalljósur húðarlitur, miðalljósur húðarlitur, súkkla, súkklar, súkklari
🚴🏽‍♂	maður, maður sum súkklar, maður sum súkklar: miðal húðarlitur, miðal húðarlitur, súkkla, súkklar, súkklari
🚴🏾‍♂	maður, maður sum súkklar, maður sum súkklar: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, súkkla, súkklar, súkklari
🚴🏿‍♂	maður, maður sum súkklar, maður sum súkklar: myrkur húðarlitur, myrkur húðarlitur, súkkla, súkklar, súkklari
🚴🏻‍♀	kona, kvinna, kvinna sum súkklar, kvinna sum súkklar: ljósur húðarlitur, ljósur húðarlitur, súkkla, súkklar, súkklari
🚴🏼‍♀	kona, kvinna, kvinna sum súkklar, kvinna sum súkklar: miðalljósur húðarlitur, miðalljósur húðarlitur, súkkla, súkklar, súkklari
🚴🏽‍♀	kona, kvinna, kvinna sum súkklar, kvinna sum súkklar: miðal húðarlitur, miðal húðarlitur, súkkla, súkklar, súkklari
🚴🏾‍♀	kona, kvinna, kvinna sum súkklar, kvinna sum súkklar: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, súkkla, súkklar, súkklari
🚴🏿‍♀	kona, kvinna, kvinna sum súkklar, kvinna sum súkklar: myrkur húðarlitur, myrkur húðarlitur, súkkla, súkklar, súkklari
🚵🏻	fjallasúkkla, fólk, ljósur húðarlitur, persónur, persónur á fjallasúkklu, persónur á fjallasúkklu: ljósur húðarlitur, súkkla, súkklar, súkklari
🚵🏼	fjallasúkkla, fólk, miðalljósur húðarlitur, persónur, persónur á fjallasúkklu, persónur á fjallasúkklu: miðalljósur húðarlitur, súkkla, súkklar, súkklari
🚵🏽	fjallasúkkla, fólk, miðal húðarlitur, persónur, persónur á fjallasúkklu, persónur á fjallasúkklu: miðal húðarlitur, súkkla, súkklar, súkklari
🚵🏾	fjallasúkkla, fólk, miðalmyrkur húðarlitur, persónur, persónur á fjallasúkklu, persónur á fjallasúkklu: miðalmyrkur húðarlitur, súkkla, súkklar, súkklari
🚵🏿	fjallasúkkla, fólk, myrkur húðarlitur, persónur, persónur á fjallasúkklu, persónur á fjallasúkklu: myrkur húðarlitur, súkkla, súkklar, súkklari
🚵🏻‍♂	fjallasúkkla, ljósur húðarlitur, maður, maður á fjallasúkklu, maður á fjallasúkklu: ljósur húðarlitur, súkkla, súkklar, súkklari
🚵🏼‍♂	fjallasúkkla, maður, maður á fjallasúkklu, maður á fjallasúkklu: miðalljósur húðarlitur, miðalljósur húðarlitur, súkkla, súkklar, súkklari
🚵🏽‍♂	fjallasúkkla, maður, maður á fjallasúkklu, maður á fjallasúkklu: miðal húðarlitur, miðal húðarlitur, súkkla, súkklar, súkklari
🚵🏾‍♂	fjallasúkkla, maður, maður á fjallasúkklu, maður á fjallasúkklu: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, súkkla, súkklar, súkklari
🚵🏿‍♂	fjallasúkkla, maður, maður á fjallasúkklu, maður á fjallasúkklu: myrkur húðarlitur, myrkur húðarlitur, súkkla, súkklar, súkklari
🚵🏻‍♀	fjallasúkkla, kona, kvinna, kvinna á fjallasúkklu, kvinna á fjallasúkklu: ljósur húðarlitur, ljósur húðarlitur, súkkla, súkklar, súkklari
🚵🏼‍♀	fjallasúkkla, kona, kvinna, kvinna á fjallasúkklu, kvinna á fjallasúkklu: miðalljósur húðarlitur, miðalljósur húðarlitur, súkkla, súkklar, súkklari
🚵🏽‍♀	fjallasúkkla, kona, kvinna, kvinna á fjallasúkklu, kvinna á fjallasúkklu: miðal húðarlitur, miðal húðarlitur, súkkla, súkklar, súkklari
🚵🏾‍♀	fjallasúkkla, kona, kvinna, kvinna á fjallasúkklu, kvinna á fjallasúkklu: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, súkkla, súkklar, súkklari
🚵🏿‍♀	fjallasúkkla, kona, kvinna, kvinna á fjallasúkklu, kvinna á fjallasúkklu: myrkur húðarlitur, myrkur húðarlitur, súkkla, súkklar, súkklari
🤸🏻	fimleik, fimleikur, fólk, ljósur húðarlitur, myllulop, persónur, persónur sum ger myllulop, persónur sum ger myllulop: ljósur húðarlitur
🤸🏼	fimleik, fimleikur, fólk, miðalljósur húðarlitur, myllulop, persónur, persónur sum ger myllulop, persónur sum ger myllulop: miðalljósur húðarlitur
🤸🏽	fimleik, fimleikur, fólk, miðal húðarlitur, myllulop, persónur, persónur sum ger myllulop, persónur sum ger myllulop: miðal húðarlitur
🤸🏾	fimleik, fimleikur, fólk, miðalmyrkur húðarlitur, myllulop, persónur, persónur sum ger myllulop, persónur sum ger myllulop: miðalmyrkur húðarlitur
🤸🏿	fimleik, fimleikur, fólk, myllulop, myrkur húðarlitur, persónur, persónur sum ger myllulop, persónur sum ger myllulop: myrkur húðarlitur
🤸🏻‍♂	fimleik, fimleikur, ljósur húðarlitur, maður, maður sum ger myllulop, maður sum ger myllulop: ljósur húðarlitur, myllulop
🤸🏼‍♂	fimleik, fimleikur, maður, maður sum ger myllulop, maður sum ger myllulop: miðalljósur húðarlitur, miðalljósur húðarlitur, myllulop
🤸🏽‍♂	fimleik, fimleikur, maður, maður sum ger myllulop, maður sum ger myllulop: miðal húðarlitur, miðal húðarlitur, myllulop
🤸🏾‍♂	fimleik, fimleikur, maður, maður sum ger myllulop, maður sum ger myllulop: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, myllulop
🤸🏿‍♂	fimleik, fimleikur, maður, maður sum ger myllulop, maður sum ger myllulop: myrkur húðarlitur, myllulop, myrkur húðarlitur
🤸🏻‍♀	fimleik, fimleikur, kona, kvinna, kvinna sum ger myllulop, kvinna sum ger myllulop: ljósur húðarlitur, ljósur húðarlitur, myllulop
🤸🏼‍♀	fimleik, fimleikur, kona, kvinna, kvinna sum ger myllulop, kvinna sum ger myllulop: miðalljósur húðarlitur, miðalljósur húðarlitur, myllulop
🤸🏽‍♀	fimleik, fimleikur, kona, kvinna, kvinna sum ger myllulop, kvinna sum ger myllulop: miðal húðarlitur, miðal húðarlitur, myllulop
🤸🏾‍♀	fimleik, fimleikur, kona, kvinna, kvinna sum ger myllulop, kvinna sum ger myllulop: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, myllulop
🤸🏿‍♀	fimleik, fimleikur, kona, kvinna, kvinna sum ger myllulop, kvinna sum ger myllulop: myrkur húðarlitur, myllulop, myrkur húðarlitur
🤽🏻	fólk, ljósur húðarlitur, persónur, persónur sum spælir vatnpolo, persónur sum spælir vatnpolo: ljósur húðarlitur, vatnpolo
🤽🏼	fólk, miðalljósur húðarlitur, persónur, persónur sum spælir vatnpolo, persónur sum spælir vatnpolo: miðalljósur húðarlitur, vatnpolo
🤽🏽	fólk, miðal húðarlitur, persónur, persónur sum spælir vatnpolo, persónur sum spælir vatnpolo: miðal húðarlitur, vatnpolo
🤽🏾	fólk, miðalmyrkur húðarlitur, persónur, persónur sum spælir vatnpolo, persónur sum spælir vatnpolo: miðalmyrkur húðarlitur, vatnpolo
🤽🏿	fólk, myrkur húðarlitur, persónur, persónur sum spælir vatnpolo, persónur sum spælir vatnpolo: myrkur húðarlitur, vatnpolo
🤽🏻‍♂	ljósur húðarlitur, maður, maður sum spælir vatnpolo, maður sum spælir vatnpolo: ljósur húðarlitur, vatnpolo
🤽🏼‍♂	maður, maður sum spælir vatnpolo, maður sum spælir vatnpolo: miðalljósur húðarlitur, miðalljósur húðarlitur, vatnpolo
🤽🏽‍♂	maður, maður sum spælir vatnpolo, maður sum spælir vatnpolo: miðal húðarlitur, miðal húðarlitur, vatnpolo
🤽🏾‍♂	maður, maður sum spælir vatnpolo, maður sum spælir vatnpolo: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, vatnpolo
🤽🏿‍♂	maður, maður sum spælir vatnpolo, maður sum spælir vatnpolo: myrkur húðarlitur, myrkur húðarlitur, vatnpolo
🤽🏻‍♀	kona, kona sum spælir vatnpolo, kona sum spælir vatnpolo: ljósur húðarlitur, kvinna, ljósur húðarlitur, vatnpolo
🤽🏼‍♀	kona, kona sum spælir vatnpolo, kona sum spælir vatnpolo: miðalljósur húðarlitur, kvinna, miðalljósur húðarlitur, vatnpolo
🤽🏽‍♀	kona, kona sum spælir vatnpolo, kona sum spælir vatnpolo: miðal húðarlitur, kvinna, miðal húðarlitur, vatnpolo
🤽🏾‍♀	kona, kona sum spælir vatnpolo, kona sum spælir vatnpolo: miðalmyrkur húðarlitur, kvinna, miðalmyrkur húðarlitur, vatnpolo
🤽🏿‍♀	kona, kona sum spælir vatnpolo, kona sum spælir vatnpolo: myrkur húðarlitur, kvinna, myrkur húðarlitur, vatnpolo
🤾🏻	fólk, hondbólt, hondbóltur, ljósur húðarlitur, persónur, persónur sum spælir hondbólt, persónur sum spælir hondbólt: ljósur húðarlitur
🤾🏼	fólk, hondbólt, hondbóltur, miðalljósur húðarlitur, persónur, persónur sum spælir hondbólt, persónur sum spælir hondbólt: miðalljósur húðarlitur
🤾🏽	fólk, hondbólt, hondbóltur, miðal húðarlitur, persónur, persónur sum spælir hondbólt, persónur sum spælir hondbólt: miðal húðarlitur
🤾🏾	fólk, hondbólt, hondbóltur, miðalmyrkur húðarlitur, persónur, persónur sum spælir hondbólt, persónur sum spælir hondbólt: miðalmyrkur húðarlitur
🤾🏿	fólk, hondbólt, hondbóltur, myrkur húðarlitur, persónur, persónur sum spælir hondbólt, persónur sum spælir hondbólt: myrkur húðarlitur
🤾🏻‍♂	hondbólt, hondbóltur, ljósur húðarlitur, maður, maður sum spælir hondbólt, maður sum spælir hondbólt: ljósur húðarlitur
🤾🏼‍♂	hondbólt, hondbóltur, maður, maður sum spælir hondbólt, maður sum spælir hondbólt: miðalljósur húðarlitur, miðalljósur húðarlitur
🤾🏽‍♂	hondbólt, hondbóltur, maður, maður sum spælir hondbólt, maður sum spælir hondbólt: miðal húðarlitur, miðal húðarlitur
🤾🏾‍♂	hondbólt, hondbóltur, maður, maður sum spælir hondbólt, maður sum spælir hondbólt: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur
🤾🏿‍♂	hondbólt, hondbóltur, maður, maður sum spælir hondbólt, maður sum spælir hondbólt: myrkur húðarlitur, myrkur húðarlitur
🤾🏻‍♀	hondbólt, hondbóltur, kona, kvinna, kvinna sum spælir hondbólt, kvinna sum spælir hondbólt: ljósur húðarlitur, ljósur húðarlitur
🤾🏼‍♀	hondbólt, hondbóltur, kona, kvinna, kvinna sum spælir hondbólt, kvinna sum spælir hondbólt: miðalljósur húðarlitur, miðalljósur húðarlitur
🤾🏽‍♀	hondbólt, hondbóltur, kona, kvinna, kvinna sum spælir hondbólt, kvinna sum spælir hondbólt: miðal húðarlitur, miðal húðarlitur
🤾🏾‍♀	hondbólt, hondbóltur, kona, kvinna, kvinna sum spælir hondbólt, kvinna sum spælir hondbólt: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur
🤾🏿‍♀	hondbólt, hondbóltur, kona, kvinna, kvinna sum spælir hondbólt, kvinna sum spælir hondbólt: myrkur húðarlitur, myrkur húðarlitur
🤹🏻	fimla, fimlari, fólk, ljósur húðarlitur, persónur, persónur sum fimlar, persónur sum fimlar: ljósur húðarlitur
🤹🏼	fimla, fimlari, fólk, miðalljósur húðarlitur, persónur, persónur sum fimlar, persónur sum fimlar: miðalljósur húðarlitur
🤹🏽	fimla, fimlari, fólk, miðal húðarlitur, persónur, persónur sum fimlar, persónur sum fimlar: miðal húðarlitur
🤹🏾	fimla, fimlari, fólk, miðalmyrkur húðarlitur, persónur, persónur sum fimlar, persónur sum fimlar: miðalmyrkur húðarlitur
🤹🏿	fimla, fimlari, fólk, myrkur húðarlitur, persónur, persónur sum fimlar, persónur sum fimlar: myrkur húðarlitur
🤹🏻‍♂	fimla, fimlari, ljósur húðarlitur, maður, maður sum fimlar, maður sum fimlar: ljósur húðarlitur
🤹🏼‍♂	fimla, fimlari, maður, maður sum fimlar, maður sum fimlar: miðalljósur húðarlitur, miðalljósur húðarlitur
🤹🏽‍♂	fimla, fimlari, maður, maður sum fimlar, maður sum fimlar: miðal húðarlitur, miðal húðarlitur
🤹🏾‍♂	fimla, fimlari, maður, maður sum fimlar, maður sum fimlar: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur
🤹🏿‍♂	fimla, fimlari, maður, maður sum fimlar, maður sum fimlar: myrkur húðarlitur, myrkur húðarlitur
🤹🏻‍♀	fimla, fimlari, kona, kvinna, kvinna sum fimlar, kvinna sum fimlar: ljósur húðarlitur, ljósur húðarlitur
🤹🏼‍♀	fimla, fimlari, kona, kvinna, kvinna sum fimlar, kvinna sum fimlar: miðalljósur húðarlitur, miðalljósur húðarlitur
🤹🏽‍♀	fimla, fimlari, kona, kvinna, kvinna sum fimlar, kvinna sum fimlar: miðal húðarlitur, miðal húðarlitur
🤹🏾‍♀	fimla, fimlari, kona, kvinna, kvinna sum fimlar, kvinna sum fimlar: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur
🤹🏿‍♀	fimla, fimlari, kona, kvinna, kvinna sum fimlar, kvinna sum fimlar: myrkur húðarlitur, myrkur húðarlitur
👩‍❤‍💋‍👨	hjarta, kona, maður, muss, par, tvey íð mussast, tvey íð mussast: kona, maður
👨‍❤‍💋‍👨	hjarta, maður, muss, par, tvey íð mussast, tvey íð mussast: maður, maður
👩‍❤‍💋‍👩	hjarta, kona, muss, par, tvey íð mussast, tvey íð mussast: kona, kona
👩‍❤‍👨	hjarta, kona, kærleiki, maður, par, par og hjarta, par og hjarta: kona, maður
👨‍❤‍👨	hjarta, kærleiki, maður, par, par og hjarta, par og hjarta: maður, maður
👩‍❤‍👩	hjarta, kona, kærleiki, par, par og hjarta, par og hjarta: kona, kona
👨‍👩‍👦	barn, drongur, familja, familja: maður, kona, drongur, foreldur, kona, maður
👨‍👩‍👧	barn, familja, familja: maður, kona, genta, foreldur, genta, kona, maður
👨‍👩‍👧‍👦	barn, drongur, familja, familja: maður, kona, genta, drongur, foreldur, genta, kona, maður
👨‍👩‍👦‍👦	barn, drongur, familja, familja: maður, kona, drongur, drongur, foreldur, kona, maður
👨‍👩‍👧‍👧	barn, familja, familja: maður, kona, genta, genta, foreldur, genta, kona, maður
👨‍👨‍👦	barn, drongur, familja, familja: maður, maður, drongur, foreldur, maður
👨‍👨‍👧	barn, familja, familja: maður, maður, genta, foreldur, genta, maður
👨‍👨‍👧‍👦	barn, drongur, familja, familja: maður, maður, genta, drongur, foreldur, genta, maður
👨‍👨‍👦‍👦	barn, drongur, familja, familja: maður, maður, drongur, drongur, foreldur, maður
👨‍👨‍👧‍👧	barn, familja, familja: maður, maður, genta, genta, foreldur, genta, maður
👩‍👩‍👦	barn, drongur, familja, familja: kona, kona, drongur, foreldur, kona
👩‍👩‍👧	barn, familja, familja: kona, kona, genta, foreldur, genta, kona
👩‍👩‍👧‍👦	barn, drongur, familja, familja: kona, kona, genta, drongur, foreldur, genta, kona
👩‍👩‍👦‍👦	barn, drongur, familja, familja: kona, kona, drongur, drongur, foreldur, kona
👩‍👩‍👧‍👧	barn, familja, familja: kona, kona, genta, genta, foreldur, genta, kona
👨‍👦	barn, drongur, familja, familja: maður, drongur, foreldur, maður
👨‍👦‍👦	barn, drongur, familja, familja: maður, drongur, drongur, foreldur, maður
👨‍👧	barn, familja, familja: maður, genta, foreldur, genta, maður
👨‍👧‍👦	barn, drongur, familja, familja: maður, genta, drongur, foreldur, genta, maður
👨‍👧‍👧	barn, familja, familja: maður, genta, genta, foreldur, genta, maður
👩‍👦	barn, drongur, familja, familja: kona, drongur, foreldur, kona
👩‍👦‍👦	barn, drongur, familja, familja: kona, drongur, drongur, foreldur, kona
👩‍👧	barn, familja, familja: kona, genta, foreldur, genta, kona
👩‍👧‍👦	barn, drongur, familja, familja: kona, genta, drongur, foreldur, genta, kona
👩‍👧‍👧	barn, familja, familja: kona, genta, genta, foreldur, genta, kona
🤳🏻	ljósur húðarlitur, selfie, sjálvsmynd, sjálvsmynd: ljósur húðarlitur
🤳🏼	miðalljósur húðarlitur, selfie, sjálvsmynd, sjálvsmynd: miðalljósur húðarlitur
🤳🏽	miðal húðarlitur, selfie, sjálvsmynd, sjálvsmynd: miðal húðarlitur
🤳🏾	miðalmyrkur húðarlitur, selfie, sjálvsmynd, sjálvsmynd: miðalmyrkur húðarlitur
🤳🏿	myrkur húðarlitur, selfie, sjálvsmynd, sjálvsmynd: myrkur húðarlitur
💪🏻	biceps, ljósur húðarlitur, spentur, spentur biseps, spentur biseps: ljósur húðarlitur, tvíhøvdavøddi
💪🏼	biceps, miðalljósur húðarlitur, spentur, spentur biseps, spentur biseps: miðalljósur húðarlitur, tvíhøvdavøddi
💪🏽	biceps, miðal húðarlitur, spentur, spentur biseps, spentur biseps: miðal húðarlitur, tvíhøvdavøddi
💪🏾	biceps, miðalmyrkur húðarlitur, spentur, spentur biseps, spentur biseps: miðalmyrkur húðarlitur, tvíhøvdavøddi
💪🏿	biceps, myrkur húðarlitur, spentur, spentur biseps, spentur biseps: myrkur húðarlitur, tvíhøvdavøddi
👈🏻	fingur, fremstifingur, fremstifingur peikar til vinstru, fremstifingur peikar til vinstru: ljósur húðarlitur, hond, ljósur húðarlitur, peikifingur, vinstru
👈🏼	fingur, fremstifingur, fremstifingur peikar til vinstru, fremstifingur peikar til vinstru: miðalljósur húðarlitur, hond, miðalljósur húðarlitur, peikifingur, vinstru
👈🏽	fingur, fremstifingur, fremstifingur peikar til vinstru, fremstifingur peikar til vinstru: miðal húðarlitur, hond, miðal húðarlitur, peikifingur, vinstru
👈🏾	fingur, fremstifingur, fremstifingur peikar til vinstru, fremstifingur peikar til vinstru: miðalmyrkur húðarlitur, hond, miðalmyrkur húðarlitur, peikifingur, vinstru
👈🏿	fingur, fremstifingur, fremstifingur peikar til vinstru, fremstifingur peikar til vinstru: myrkur húðarlitur, hond, myrkur húðarlitur, peikifingur, vinstru
👉🏻	fingur, fremstifingur, fremstifingur peikar til høgru, fremstifingur peikar til høgru: ljósur húðarlitur, hond, høgru, ljósur húðarlitur, peikifingur
👉🏼	fingur, fremstifingur, fremstifingur peikar til høgru, fremstifingur peikar til høgru: miðalljósur húðarlitur, hond, høgru, miðalljósur húðarlitur, peikifingur
👉🏽	fingur, fremstifingur, fremstifingur peikar til høgru, fremstifingur peikar til høgru: miðal húðarlitur, hond, høgru, miðal húðarlitur, peikifingur
👉🏾	fingur, fremstifingur, fremstifingur peikar til høgru, fremstifingur peikar til høgru: miðalmyrkur húðarlitur, hond, høgru, miðalmyrkur húðarlitur, peikifingur
👉🏿	fingur, fremstifingur, fremstifingur peikar til høgru, fremstifingur peikar til høgru: myrkur húðarlitur, hond, høgru, myrkur húðarlitur, peikifingur
☝🏻	fingur, fremstifingur, hond, ljósur húðarlitur, lógvi, lógvi og fremstifingur peikar uppeftir, lógvi og fremstifingur peikar uppeftir: ljósur húðarlitur, peikifingur, upp, uppeftir
☝🏼	fingur, fremstifingur, hond, lógvi, lógvi og fremstifingur peikar uppeftir, lógvi og fremstifingur peikar uppeftir: miðalljósur húðarlitur, miðalljósur húðarlitur, peikifingur, upp, uppeftir
☝🏽	fingur, fremstifingur, hond, lógvi, lógvi og fremstifingur peikar uppeftir, lógvi og fremstifingur peikar uppeftir: miðal húðarlitur, miðal húðarlitur, peikifingur, upp, uppeftir
☝🏾	fingur, fremstifingur, hond, lógvi, lógvi og fremstifingur peikar uppeftir, lógvi og fremstifingur peikar uppeftir: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, peikifingur, upp, uppeftir
☝🏿	fingur, fremstifingur, hond, lógvi, lógvi og fremstifingur peikar uppeftir, lógvi og fremstifingur peikar uppeftir: myrkur húðarlitur, myrkur húðarlitur, peikifingur, upp, uppeftir
👆🏻	fingur, fremstifingur, fremstifingur peikar uppeftir, fremstifingur peikar uppeftir: ljósur húðarlitur, hond, ljósur húðarlitur, peikifingur, upp, uppeftir
👆🏼	fingur, fremstifingur, fremstifingur peikar uppeftir, fremstifingur peikar uppeftir: miðalljósur húðarlitur, hond, miðalljósur húðarlitur, peikifingur, upp, uppeftir
👆🏽	fingur, fremstifingur, fremstifingur peikar uppeftir, fremstifingur peikar uppeftir: miðal húðarlitur, hond, miðal húðarlitur, peikifingur, upp, uppeftir
👆🏾	fingur, fremstifingur, fremstifingur peikar uppeftir, fremstifingur peikar uppeftir: miðalmyrkur húðarlitur, hond, miðalmyrkur húðarlitur, peikifingur, upp, uppeftir
👆🏿	fingur, fremstifingur, fremstifingur peikar uppeftir, fremstifingur peikar uppeftir: myrkur húðarlitur, hond, myrkur húðarlitur, peikifingur, upp, uppeftir
🖕🏻	fingur, hond, ljósur húðarlitur, longutong, longutong peikar uppeftir, longutong peikar uppeftir: ljósur húðarlitur, upp, uppeftir
🖕🏼	fingur, hond, longutong, longutong peikar uppeftir, longutong peikar uppeftir: miðalljósur húðarlitur, miðalljósur húðarlitur, upp, uppeftir
🖕🏽	fingur, hond, longutong, longutong peikar uppeftir, longutong peikar uppeftir: miðal húðarlitur, miðal húðarlitur, upp, uppeftir
🖕🏾	fingur, hond, longutong, longutong peikar uppeftir, longutong peikar uppeftir: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, upp, uppeftir
🖕🏿	fingur, hond, longutong, longutong peikar uppeftir, longutong peikar uppeftir: myrkur húðarlitur, myrkur húðarlitur, upp, uppeftir
👇🏻	fingur, hond, ljósur húðarlitur, longutong, longutong peikar niðureftir, longutong peikar niðureftir: ljósur húðarlitur, niður, niðureftir
👇🏼	fingur, hond, longutong, longutong peikar niðureftir, longutong peikar niðureftir: miðalljósur húðarlitur, miðalljósur húðarlitur, niður, niðureftir
👇🏽	fingur, hond, longutong, longutong peikar niðureftir, longutong peikar niðureftir: miðal húðarlitur, miðal húðarlitur, niður, niðureftir
👇🏾	fingur, hond, longutong, longutong peikar niðureftir, longutong peikar niðureftir: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, niður, niðureftir
👇🏿	fingur, hond, longutong, longutong peikar niðureftir, longutong peikar niðureftir: myrkur húðarlitur, myrkur húðarlitur, niður, niðureftir
✌🏻	hond, ljósur húðarlitur, sigur, sigurstekin, sigurstekin: ljósur húðarlitur, tekin
✌🏼	hond, miðalljósur húðarlitur, sigur, sigurstekin, sigurstekin: miðalljósur húðarlitur, tekin
✌🏽	hond, miðal húðarlitur, sigur, sigurstekin, sigurstekin: miðal húðarlitur, tekin
✌🏾	hond, miðalmyrkur húðarlitur, sigur, sigurstekin, sigurstekin: miðalmyrkur húðarlitur, tekin
✌🏿	hond, myrkur húðarlitur, sigur, sigurstekin, sigurstekin: myrkur húðarlitur, tekin
🤞🏻	eydna, fingrar, hond, krossaðir fingrar, krossaðir fingrar: ljósur húðarlitur, ljósur húðarlitur
🤞🏼	eydna, fingrar, hond, krossaðir fingrar, krossaðir fingrar: miðalljósur húðarlitur, miðalljósur húðarlitur
🤞🏽	eydna, fingrar, hond, krossaðir fingrar, krossaðir fingrar: miðal húðarlitur, miðal húðarlitur
🤞🏾	eydna, fingrar, hond, krossaðir fingrar, krossaðir fingrar: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur
🤞🏿	eydna, fingrar, hond, krossaðir fingrar, krossaðir fingrar: myrkur húðarlitur, myrkur húðarlitur
🖖🏻	heilsan, ljósur húðarlitur, spock, vulcan, vulkan, vulkan heilsan: ljósur húðarlitur
🖖🏼	heilsan, miðalljósur húðarlitur, spock, vulcan, vulkan, vulkan heilsan: miðalljósur húðarlitur
🖖🏽	heilsan, miðal húðarlitur, spock, vulcan, vulkan, vulkan heilsan: miðal húðarlitur
🖖🏾	heilsan, miðalmyrkur húðarlitur, spock, vulcan, vulkan, vulkan heilsan: miðalmyrkur húðarlitur
🖖🏿	heilsan, myrkur húðarlitur, spock, vulcan, vulkan, vulkan heilsan: myrkur húðarlitur
🤘🏻	horn, horntekin, horntekin: ljósur húðarlitur, ljósur húðarlitur, rock, rokkur, tekin
🤘🏼	horn, horntekin, horntekin: miðalljósur húðarlitur, miðalljósur húðarlitur, rock, rokkur, tekin
🤘🏽	horn, horntekin, horntekin: miðal húðarlitur, miðal húðarlitur, rock, rokkur, tekin
🤘🏾	horn, horntekin, horntekin: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, rock, rokkur, tekin
🤘🏿	horn, horntekin, horntekin: myrkur húðarlitur, myrkur húðarlitur, rock, rokkur, tekin
🤙🏻	hond, ljósur húðarlitur, tekin, telefon, telefontekin, telefontekin: ljósur húðarlitur
🤙🏼	hond, miðalljósur húðarlitur, tekin, telefon, telefontekin, telefontekin: miðalljósur húðarlitur
🤙🏽	hond, miðal húðarlitur, tekin, telefon, telefontekin, telefontekin: miðal húðarlitur
🤙🏾	hond, miðalmyrkur húðarlitur, tekin, telefon, telefontekin, telefontekin: miðalmyrkur húðarlitur
🤙🏿	hond, myrkur húðarlitur, tekin, telefon, telefontekin, telefontekin: myrkur húðarlitur
🖐🏻	fimm, fimm fingrar: ljósur húðarlitur, fingrar, hond, ljósur húðarlitur
🖐🏼	fimm, fimm fingrar: miðalljósur húðarlitur, fingrar, hond, miðalljósur húðarlitur
🖐🏽	fimm, fimm fingrar: miðal húðarlitur, fingrar, hond, miðal húðarlitur
🖐🏾	fimm, fimm fingrar: miðalmyrkur húðarlitur, fingrar, hond, miðalmyrkur húðarlitur
🖐🏿	fimm, fimm fingrar: myrkur húðarlitur, fingrar, hond, myrkur húðarlitur
✋🏻	hond, hond: ljósur húðarlitur, ljósur húðarlitur, lógvi
✋🏼	hond, hond: miðalljósur húðarlitur, lógvi, miðalljósur húðarlitur
✋🏽	hond, hond: miðal húðarlitur, lógvi, miðal húðarlitur
✋🏾	hond, hond: miðalmyrkur húðarlitur, lógvi, miðalmyrkur húðarlitur
✋🏿	hond, hond: myrkur húðarlitur, lógvi, myrkur húðarlitur
👌🏻	gott, hond, ljósur húðarlitur, ok, ok tekin: ljósur húðarlitur, tekin, viðurkent
👌🏼	gott, hond, miðalljósur húðarlitur, ok, ok tekin: miðalljósur húðarlitur, tekin, viðurkent
👌🏽	gott, hond, miðal húðarlitur, ok, ok tekin: miðal húðarlitur, tekin, viðurkent
👌🏾	gott, hond, miðalmyrkur húðarlitur, ok, ok tekin: miðalmyrkur húðarlitur, tekin, viðurkent
👌🏿	gott, hond, myrkur húðarlitur, ok, ok tekin: myrkur húðarlitur, tekin, viðurkent
👍🏻	gott, ljósur húðarlitur, samdur, tummil, tummil upp, tummil upp: ljósur húðarlitur
👍🏼	gott, miðalljósur húðarlitur, samdur, tummil, tummil upp, tummil upp: miðalljósur húðarlitur
👍🏽	gott, miðal húðarlitur, samdur, tummil, tummil upp, tummil upp: miðal húðarlitur
👍🏾	gott, miðalmyrkur húðarlitur, samdur, tummil, tummil upp, tummil upp: miðalmyrkur húðarlitur
👍🏿	gott, myrkur húðarlitur, samdur, tummil, tummil upp, tummil upp: myrkur húðarlitur
👎🏻	ljósur húðarlitur, niður, tummil, tummil niður: ljósur húðarlitur, vánaligt, ósamdur
👎🏼	miðalljósur húðarlitur, niður, tummil, tummil niður: miðalljósur húðarlitur, vánaligt, ósamdur
👎🏽	miðal húðarlitur, niður, tummil, tummil niður: miðal húðarlitur, vánaligt, ósamdur
👎🏾	miðalmyrkur húðarlitur, niður, tummil, tummil niður: miðalmyrkur húðarlitur, vánaligt, ósamdur
👎🏿	myrkur húðarlitur, niður, tummil, tummil niður: myrkur húðarlitur, vánaligt, ósamdur
