🦵🏻	extremidade, perna: tipo de pele 1–2, pontapé, tipo de pele 1–2
🚴🏿‍♀	bicicleta, ciclista, ciclista (mulher), ciclista (mulher): tipo de pele 6, mulher, mulher a andar de bicicleta, tipo de pele 6
🚵🏻	BTT, bicicleta, ciclista, montanha, praticante de BTT, praticante de BTT: tipo de pele 1–2, tipo de pele 1–2
🚵🏼	BTT, bicicleta, ciclista, montanha, praticante de BTT, praticante de BTT: tipo de pele 3, tipo de pele 3
🚵🏽	BTT, bicicleta, ciclista, montanha, praticante de BTT, praticante de BTT: tipo de pele 4, tipo de pele 4
🚵🏾	BTT, bicicleta, ciclista, montanha, praticante de BTT, praticante de BTT: tipo de pele 5, tipo de pele 5
🚵🏿	BTT, bicicleta, ciclista, montanha, praticante de BTT, praticante de BTT: tipo de pele 6, tipo de pele 6
🚵🏻‍♂	betetista (homem), betetista (homem): tipo de pele 1–2, bicicleta, ciclista, homem, montanha, tipo de pele 1–2
🚵🏼‍♂	betetista (homem), betetista (homem): tipo de pele 3, bicicleta, ciclista, homem, montanha, tipo de pele 3
🚵🏽‍♂	betetista (homem), betetista (homem): tipo de pele 4, bicicleta, ciclista, homem, montanha, tipo de pele 4
🚵🏾‍♂	betetista (homem), betetista (homem): tipo de pele 5, bicicleta, ciclista, homem, montanha, tipo de pele 5
🚵🏿‍♂	betetista (homem), betetista (homem): tipo de pele 6, bicicleta, ciclista, homem, montanha, tipo de pele 6
🚵🏻‍♀	betetista (mulher), betetista (mulher): tipo de pele 1–2, bicicleta, ciclista, montanha, mulher, tipo de pele 1–2
🚵🏼‍♀	betetista (mulher), betetista (mulher): tipo de pele 3, bicicleta, ciclista, montanha, mulher, tipo de pele 3
🚵🏽‍♀	betetista (mulher), betetista (mulher): tipo de pele 4, bicicleta, ciclista, montanha, mulher, tipo de pele 4
🚵🏾‍♀	betetista (mulher), betetista (mulher): tipo de pele 5, bicicleta, ciclista, montanha, mulher, tipo de pele 5
🚵🏿‍♀	betetista (mulher), betetista (mulher): tipo de pele 6, bicicleta, ciclista, montanha, mulher, tipo de pele 6
🤸🏻	desporto, estrela acrobática, ginástica, pessoa, pessoa a fazer a roda, pessoa a fazer a roda: tipo de pele 1–2, tipo de pele 1–2
🤸🏼	desporto, estrela acrobática, ginástica, pessoa, pessoa a fazer a roda, pessoa a fazer a roda: tipo de pele 3, tipo de pele 3
🤸🏽	desporto, estrela acrobática, ginástica, pessoa, pessoa a fazer a roda, pessoa a fazer a roda: tipo de pele 4, tipo de pele 4
🤸🏾	desporto, estrela acrobática, ginástica, pessoa, pessoa a fazer a roda, pessoa a fazer a roda: tipo de pele 5, tipo de pele 5
🤸🏿	desporto, estrela acrobática, ginástica, pessoa, pessoa a fazer a roda, pessoa a fazer a roda: tipo de pele 6, tipo de pele 6
🤸🏻‍♂	desporto, estrela, ginástica, homem, homem a fazer a roda, homem a fazer a roda: tipo de pele 1–2, tipo de pele 1–2
🤸🏼‍♂	desporto, estrela, ginástica, homem, homem a fazer a roda, homem a fazer a roda: tipo de pele 3, tipo de pele 3
🤸🏽‍♂	desporto, estrela, ginástica, homem, homem a fazer a roda, homem a fazer a roda: tipo de pele 4, tipo de pele 4
🤸🏾‍♂	desporto, estrela, ginástica, homem, homem a fazer a roda, homem a fazer a roda: tipo de pele 5, tipo de pele 5
🤸🏿‍♂	desporto, estrela, ginástica, homem, homem a fazer a roda, homem a fazer a roda: tipo de pele 6, tipo de pele 6
🤸🏻‍♀	desporto, estrela, ginástica, mulher, mulher a fazer a roda, mulher a fazer a roda: tipo de pele 1–2, tipo de pele 1–2
🤸🏼‍♀	desporto, estrela, ginástica, mulher, mulher a fazer a roda, mulher a fazer a roda: tipo de pele 3, tipo de pele 3
🤸🏽‍♀	desporto, estrela, ginástica, mulher, mulher a fazer a roda, mulher a fazer a roda: tipo de pele 4, tipo de pele 4
🤸🏾‍♀	desporto, estrela, ginástica, mulher, mulher a fazer a roda, mulher a fazer a roda: tipo de pele 5, tipo de pele 5
🤸🏿‍♀	desporto, estrela, ginástica, mulher, mulher a fazer a roda, mulher a fazer a roda: tipo de pele 6, tipo de pele 6
🤽🏻	desporto, pessoa, pessoa a jogar polo aquático, pessoa a jogar polo aquático: tipo de pele 1–2, polo, tipo de pele 1–2, água
🤽🏼	desporto, pessoa, pessoa a jogar polo aquático, pessoa a jogar polo aquático: tipo de pele 3, polo, tipo de pele 3, água
🤽🏽	desporto, pessoa, pessoa a jogar polo aquático, pessoa a jogar polo aquático: tipo de pele 4, polo, tipo de pele 4, água
🤽🏾	desporto, pessoa, pessoa a jogar polo aquático, pessoa a jogar polo aquático: tipo de pele 5, polo, tipo de pele 5, água
🤽🏿	desporto, pessoa, pessoa a jogar polo aquático, pessoa a jogar polo aquático: tipo de pele 6, polo, tipo de pele 6, água
🤽🏻‍♂	desporto, homem, homem a jogar polo aquático, homem a jogar polo aquático: tipo de pele 1–2, polo aquático, tipo de pele 1–2
🤽🏼‍♂	desporto, homem, homem a jogar polo aquático, homem a jogar polo aquático: tipo de pele 3, polo aquático, tipo de pele 3
🤽🏽‍♂	desporto, homem, homem a jogar polo aquático, homem a jogar polo aquático: tipo de pele 4, polo aquático, tipo de pele 4
🤽🏾‍♂	desporto, homem, homem a jogar polo aquático, homem a jogar polo aquático: tipo de pele 5, polo aquático, tipo de pele 5
🤽🏿‍♂	desporto, homem, homem a jogar polo aquático, homem a jogar polo aquático: tipo de pele 6, polo aquático, tipo de pele 6
🤽🏻‍♀	desporto, mulher, mulher a jogar polo aquático, mulher a jogar polo aquático: tipo de pele 1–2, polo aquático, tipo de pele 1–2
🤽🏼‍♀	desporto, mulher, mulher a jogar polo aquático, mulher a jogar polo aquático: tipo de pele 3, polo aquático, tipo de pele 3
🤽🏽‍♀	desporto, mulher, mulher a jogar polo aquático, mulher a jogar polo aquático: tipo de pele 4, polo aquático, tipo de pele 4
🤽🏾‍♀	desporto, mulher, mulher a jogar polo aquático, mulher a jogar polo aquático: tipo de pele 5, polo aquático, tipo de pele 5
🤽🏿‍♀	desporto, mulher, mulher a jogar polo aquático, mulher a jogar polo aquático: tipo de pele 6, polo aquático, tipo de pele 6
🤾🏻	andebol, bola, desporto, pessoa, pessoa a jogar andebol, pessoa a jogar andebol: tipo de pele 1–2, tipo de pele 1–2
🤾🏼	andebol, bola, desporto, pessoa, pessoa a jogar andebol, pessoa a jogar andebol: tipo de pele 3, tipo de pele 3
🤾🏽	andebol, bola, desporto, pessoa, pessoa a jogar andebol, pessoa a jogar andebol: tipo de pele 4, tipo de pele 4
🤾🏾	andebol, bola, desporto, pessoa, pessoa a jogar andebol, pessoa a jogar andebol: tipo de pele 5, tipo de pele 5
🤾🏿	andebol, bola, desporto, pessoa, pessoa a jogar andebol, pessoa a jogar andebol: tipo de pele 6, tipo de pele 6
🤾🏻‍♂	andebol, desporto, homem, homem a jogar andebol, homem a jogar andebol: tipo de pele 1–2, jogador de andebol, tipo de pele 1–2
🤾🏼‍♂	andebol, desporto, homem, homem a jogar andebol, homem a jogar andebol: tipo de pele 3, jogador de andebol, tipo de pele 3
🤾🏽‍♂	andebol, desporto, homem, homem a jogar andebol, homem a jogar andebol: tipo de pele 4, jogador de andebol, tipo de pele 4
🤾🏾‍♂	andebol, desporto, homem, homem a jogar andebol, homem a jogar andebol: tipo de pele 5, jogador de andebol, tipo de pele 5
🤾🏿‍♂	andebol, desporto, homem, homem a jogar andebol, homem a jogar andebol: tipo de pele 6, jogador de andebol, tipo de pele 6
🤾🏻‍♀	andebol, desporto, jogadora de andebol, mulher, mulher a jogar andebol, mulher a jogar andebol: tipo de pele 1–2, tipo de pele 1–2
🤾🏼‍♀	andebol, desporto, jogadora de andebol, mulher, mulher a jogar andebol, mulher a jogar andebol: tipo de pele 3, tipo de pele 3
🤾🏽‍♀	andebol, desporto, jogadora de andebol, mulher, mulher a jogar andebol, mulher a jogar andebol: tipo de pele 4, tipo de pele 4
🤾🏾‍♀	andebol, desporto, jogadora de andebol, mulher, mulher a jogar andebol, mulher a jogar andebol: tipo de pele 5, tipo de pele 5
🤾🏿‍♀	andebol, desporto, jogadora de andebol, mulher, mulher a jogar andebol, mulher a jogar andebol: tipo de pele 6, tipo de pele 6
🤹🏻	equilíbrio, habilidade, malabarismo, malabarista, multitarefa, pessoa a fazer malabarismo, pessoa a fazer malabarismo: tipo de pele 1–2, tipo de pele 1–2
🤹🏼	equilíbrio, habilidade, malabarismo, malabarista, multitarefa, pessoa a fazer malabarismo, pessoa a fazer malabarismo: tipo de pele 3, tipo de pele 3
🤹🏽	equilíbrio, habilidade, malabarismo, malabarista, multitarefa, pessoa a fazer malabarismo, pessoa a fazer malabarismo: tipo de pele 4, tipo de pele 4
🤹🏾	equilíbrio, habilidade, malabarismo, malabarista, multitarefa, pessoa a fazer malabarismo, pessoa a fazer malabarismo: tipo de pele 5, tipo de pele 5
🤹🏿	equilíbrio, habilidade, malabarismo, malabarista, multitarefa, pessoa a fazer malabarismo, pessoa a fazer malabarismo: tipo de pele 6, tipo de pele 6
🤹🏻‍♂	habilidade, homem, homem a fazer malabarismo, homem a fazer malabarismo: tipo de pele 1–2, malabarismo, malabarista, multitarefa, tipo de pele 1–2
🤹🏼‍♂	habilidade, homem, homem a fazer malabarismo, homem a fazer malabarismo: tipo de pele 3, malabarismo, malabarista, multitarefa, tipo de pele 3
🤹🏽‍♂	habilidade, homem, homem a fazer malabarismo, homem a fazer malabarismo: tipo de pele 4, malabarismo, malabarista, multitarefa, tipo de pele 4
🤹🏾‍♂	habilidade, homem, homem a fazer malabarismo, homem a fazer malabarismo: tipo de pele 5, malabarismo, malabarista, multitarefa, tipo de pele 5
🤹🏿‍♂	habilidade, homem, homem a fazer malabarismo, homem a fazer malabarismo: tipo de pele 6, malabarismo, malabarista, multitarefa, tipo de pele 6
🤹🏻‍♀	habilidade, malabarismo, malabarista, mulher, mulher a fazer malabarismo, mulher a fazer malabarismo: tipo de pele 1–2, multitarefa, tipo de pele 1–2
🤹🏼‍♀	habilidade, malabarismo, malabarista, mulher, mulher a fazer malabarismo, mulher a fazer malabarismo: tipo de pele 3, multitarefa, tipo de pele 3
🤹🏽‍♀	habilidade, malabarismo, malabarista, mulher, mulher a fazer malabarismo, mulher a fazer malabarismo: tipo de pele 4, multitarefa, tipo de pele 4
🤹🏾‍♀	habilidade, malabarismo, malabarista, mulher, mulher a fazer malabarismo, mulher a fazer malabarismo: tipo de pele 5, multitarefa, tipo de pele 5
🤹🏿‍♀	habilidade, malabarismo, malabarista, mulher, mulher a fazer malabarismo, mulher a fazer malabarismo: tipo de pele 6, multitarefa, tipo de pele 6
👩‍❤‍💋‍👨	casal, homem, mulher, romance
👨‍❤‍💋‍👨	casal, homem, romance
👩‍❤‍💋‍👩	casal, mulher, romance
👩‍❤‍👨	amor, casal, casal com coração, casal com coração: mulher e homem, coração, homem, mulher, romance
👨‍❤‍👨	amor, casal, casal com coração, casal com coração: homem e homem, coração, homem, romance
👩‍❤‍👩	amor, casal, casal com coração, casal com coração: mulher e mulher, coração, mulher, romance
👨‍👩‍👦	criança, família: homem, mulher e rapaz, homem, mulher, mãe, pai, rapaz
👨‍👩‍👧	criança, família: homem, mulher e rapariga, homem, mulher, mãe, pai, rapariga
👨‍👩‍👧‍👦	criança, família: homem, mulher, rapariga e rapaz, homem, mulher, mãe, pai, rapariga, rapaz
👨‍👩‍👦‍👦	criança, família: homem, mulher, rapaz e rapaz, homem, mulher, mãe, pai, rapaz
👨‍👩‍👧‍👧	criança, família: homem, mulher, rapariga e rapariga, homem, mulher, mãe, pai, rapariga
👨‍👨‍👦	criança, família: homem, homem e rapaz, homem, mãe, pai, rapaz
👨‍👨‍👧	criança, família: homem, homem e rapariga, homem, mãe, pai, rapariga
👨‍👨‍👧‍👦	criança, família: homem, homem, rapariga e rapaz, homem, mãe, pai, rapariga, rapaz
👨‍👨‍👦‍👦	criança, família: homem, homem, rapaz e rapaz, homem, mãe, pai, rapaz
👨‍👨‍👧‍👧	criança, família: homem, homem, rapariga e rapariga, homem, mãe, pai, rapariga
👩‍👩‍👦	criança, família: mulher, mulher e rapaz, mulher, mãe, pai, rapaz
👩‍👩‍👧	criança, família: mulher, mulher e rapariga, mulher, mãe, pai, rapariga
👩‍👩‍👧‍👦	criança, família: mulher, mulher, rapariga e rapaz, mulher, mãe, pai, rapariga, rapaz
👩‍👩‍👦‍👦	criança, família: mulher, mulher, rapaz e rapaz, mulher, mãe, pai, rapaz
👩‍👩‍👧‍👧	criança, família: mulher, mulher, rapariga e rapariga, mulher, mãe, pai, rapariga
👨‍👦	criança, família: homem e rapaz, homem, mãe, pai, rapaz
👨‍👦‍👦	criança, família: homem, rapaz e rapaz, homem, mãe, pai, rapaz
👨‍👧	criança, família: homem e rapariga, homem, mãe, pai, rapariga
👨‍👧‍👦	criança, família: homem, rapariga e rapaz, homem, mãe, pai, rapariga, rapaz
👨‍👧‍👧	criança, família: homem, rapariga e rapariga, homem, mãe, pai, rapariga
👩‍👦	criança, família: mulher e rapaz, mulher, mãe, pai, rapaz
👩‍👦‍👦	criança, família: mulher, rapaz e rapaz, mulher, mãe, pai, rapaz
👩‍👧	criança, família: mulher e rapariga, mulher, mãe, pai, rapariga
👩‍👧‍👦	criança, família: mulher, rapariga e rapaz, mulher, mãe, pai, rapariga, rapaz
👩‍👧‍👧	criança, família: mulher, rapariga e rapariga, mulher, mãe, pai, rapariga
🤳🏻	câmara, selfie, selfie: tipo de pele 1–2, telemóvel, tipo de pele 1–2
🤳🏼	câmara, selfie, selfie: tipo de pele 3, telemóvel, tipo de pele 3
🤳🏽	câmara, selfie, selfie: tipo de pele 4, telemóvel, tipo de pele 4
🤳🏾	câmara, selfie, selfie: tipo de pele 5, telemóvel, tipo de pele 5
🤳🏿	câmara, selfie, selfie: tipo de pele 6, telemóvel, tipo de pele 6
💪🏻	bíceps, bíceps fletido, bíceps fletido: tipo de pele 1–2, corpo, desenho, flexão, músculo, tipo de pele 1–2
💪🏼	bíceps, bíceps fletido, bíceps fletido: tipo de pele 3, corpo, desenho, flexão, músculo, tipo de pele 3
💪🏽	bíceps, bíceps fletido, bíceps fletido: tipo de pele 4, corpo, desenho, flexão, músculo, tipo de pele 4
💪🏾	bíceps, bíceps fletido, bíceps fletido: tipo de pele 5, corpo, desenho, flexão, músculo, tipo de pele 5
💪🏿	bíceps, bíceps fletido, bíceps fletido: tipo de pele 6, corpo, desenho, flexão, músculo, tipo de pele 6
👈🏻	apontar, costas da mão, costas da mão com dedo indicador a apontar para a esquerda, costas da mão com dedo indicador a apontar para a esquerda: tipo de pele 1–2, dedo, indicador, mão, tipo de pele 1–2
👈🏼	apontar, costas da mão, costas da mão com dedo indicador a apontar para a esquerda, costas da mão com dedo indicador a apontar para a esquerda: tipo de pele 3, dedo, indicador, mão, tipo de pele 3
👈🏽	apontar, costas da mão, costas da mão com dedo indicador a apontar para a esquerda, costas da mão com dedo indicador a apontar para a esquerda: tipo de pele 4, dedo, indicador, mão, tipo de pele 4
👈🏾	apontar, costas da mão, costas da mão com dedo indicador a apontar para a esquerda, costas da mão com dedo indicador a apontar para a esquerda: tipo de pele 5, dedo, indicador, mão, tipo de pele 5
👈🏿	apontar, costas da mão, costas da mão com dedo indicador a apontar para a esquerda, costas da mão com dedo indicador a apontar para a esquerda: tipo de pele 6, dedo, indicador, mão, tipo de pele 6
👉🏻	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para a direita, costas da mão com dedo indicador a apontar para a direita: tipo de pele 1–2, dedo, indicador, mão, tipo de pele 1–2
👉🏼	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para a direita, costas da mão com dedo indicador a apontar para a direita: tipo de pele 3, dedo, indicador, mão, tipo de pele 3
👉🏽	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para a direita, costas da mão com dedo indicador a apontar para a direita: tipo de pele 4, dedo, indicador, mão, tipo de pele 4
👉🏾	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para a direita, costas da mão com dedo indicador a apontar para a direita: tipo de pele 5, dedo, indicador, mão, tipo de pele 5
👉🏿	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para a direita, costas da mão com dedo indicador a apontar para a direita: tipo de pele 6, dedo, indicador, mão, tipo de pele 6
☝🏻	apontar, dedo, dedo indicador a apontar para cima, dedo indicador a apontar para cima: tipo de pele 1–2, indicador, mão, para cima, tipo de pele 1–2
☝🏼	apontar, dedo, dedo indicador a apontar para cima, dedo indicador a apontar para cima: tipo de pele 3, indicador, mão, para cima, tipo de pele 3
☝🏽	apontar, dedo, dedo indicador a apontar para cima, dedo indicador a apontar para cima: tipo de pele 4, indicador, mão, para cima, tipo de pele 4
☝🏾	apontar, dedo, dedo indicador a apontar para cima, dedo indicador a apontar para cima: tipo de pele 5, indicador, mão, para cima, tipo de pele 5
☝🏿	apontar, dedo, dedo indicador a apontar para cima, dedo indicador a apontar para cima: tipo de pele 6, indicador, mão, para cima, tipo de pele 6
👆🏻	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para cima, costas da mão com dedo indicador a apontar para cima: tipo de pele 1–2, dedo, indicador, mão, para cima, tipo de pele 1–2
👆🏼	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para cima, costas da mão com dedo indicador a apontar para cima: tipo de pele 3, dedo, indicador, mão, para cima, tipo de pele 3
👆🏽	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para cima, costas da mão com dedo indicador a apontar para cima: tipo de pele 4, dedo, indicador, mão, para cima, tipo de pele 4
👆🏾	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para cima, costas da mão com dedo indicador a apontar para cima: tipo de pele 5, dedo, indicador, mão, para cima, tipo de pele 5
👆🏿	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para cima, costas da mão com dedo indicador a apontar para cima: tipo de pele 6, dedo, indicador, mão, para cima, tipo de pele 6
🖕🏻	dedo, dedo médio, dedo médio: tipo de pele 1–2, mão, tipo de pele 1–2
🖕🏼	dedo, dedo médio, dedo médio: tipo de pele 3, mão, tipo de pele 3
🖕🏽	dedo, dedo médio, dedo médio: tipo de pele 4, mão, tipo de pele 4
🖕🏾	dedo, dedo médio, dedo médio: tipo de pele 5, mão, tipo de pele 5
🖕🏿	dedo, dedo médio, dedo médio: tipo de pele 6, mão, tipo de pele 6
👇🏻	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para baixo, costas da mão com dedo indicador a apontar para baixo: tipo de pele 1–2, dedo, indicador, mão, para baixo, tipo de pele 1–2
👇🏼	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para baixo, costas da mão com dedo indicador a apontar para baixo: tipo de pele 3, dedo, indicador, mão, para baixo, tipo de pele 3
👇🏽	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para baixo, costas da mão com dedo indicador a apontar para baixo: tipo de pele 4, dedo, indicador, mão, para baixo, tipo de pele 4
👇🏾	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para baixo, costas da mão com dedo indicador a apontar para baixo: tipo de pele 5, dedo, indicador, mão, para baixo, tipo de pele 5
👇🏿	apontar, corpo, costas da mão, costas da mão com dedo indicador a apontar para baixo, costas da mão com dedo indicador a apontar para baixo: tipo de pele 6, dedo, indicador, mão, para baixo, tipo de pele 6
✌🏻	corpo, mão, mão em V de vitória: tipo de pele 1–2, tipo de pele 1–2, v, vitória
✌🏼	corpo, mão, mão em V de vitória: tipo de pele 3, tipo de pele 3, v, vitória
✌🏽	corpo, mão, mão em V de vitória: tipo de pele 4, tipo de pele 4, v, vitória
✌🏾	corpo, mão, mão em V de vitória: tipo de pele 5, tipo de pele 5, v, vitória
✌🏿	corpo, mão, mão em V de vitória: tipo de pele 6, tipo de pele 6, v, vitória
🤞🏻	cruzados, dedos, figas, figas: tipo de pele 1–2, mão, sorte, tipo de pele 1–2
🤞🏼	cruzados, dedos, figas, figas: tipo de pele 3, mão, sorte, tipo de pele 3
🤞🏽	cruzados, dedos, figas, figas: tipo de pele 4, mão, sorte, tipo de pele 4
🤞🏾	cruzados, dedos, figas, figas: tipo de pele 5, mão, sorte, tipo de pele 5
🤞🏿	cruzados, dedos, figas, figas: tipo de pele 6, mão, sorte, tipo de pele 6
🖖🏻	corpo, dedo, mão, saudação vulcana: tipo de pele 1–2, spock, tipo de pele 1–2, vulcano
🖖🏼	corpo, dedo, mão, saudação vulcana: tipo de pele 3, spock, tipo de pele 3, vulcano
🖖🏽	corpo, dedo, mão, saudação vulcana: tipo de pele 4, spock, tipo de pele 4, vulcano
🖖🏾	corpo, dedo, mão, saudação vulcana: tipo de pele 5, spock, tipo de pele 5, vulcano
🖖🏿	corpo, dedo, mão, saudação vulcana: tipo de pele 6, spock, tipo de pele 6, vulcano
🤘🏻	cornos, corpo, dedo, mão, mão a fazer cornos, mão a fazer cornos: tipo de pele 1–2, rock’n’roll, tipo de pele 1–2
🤘🏼	cornos, corpo, dedo, mão, mão a fazer cornos, mão a fazer cornos: tipo de pele 3, rock’n’roll, tipo de pele 3
🤘🏽	cornos, corpo, dedo, mão, mão a fazer cornos, mão a fazer cornos: tipo de pele 4, rock’n’roll, tipo de pele 4
🤘🏾	cornos, corpo, dedo, mão, mão a fazer cornos, mão a fazer cornos: tipo de pele 5, rock’n’roll, tipo de pele 5
🤘🏿	cornos, corpo, dedo, mão, mão a fazer cornos, mão a fazer cornos: tipo de pele 6, rock’n’roll, tipo de pele 6
🤙🏻	chamada, gesto "liga-me", gesto de liga-me, gesto liga-me, liga-me, liga-me: tipo de pele 1–2, mão, tipo de pele 1–2
🤙🏼	chamada, gesto "liga-me", gesto de liga-me, gesto liga-me, liga-me, liga-me: tipo de pele 3, mão, tipo de pele 3
🤙🏽	chamada, gesto "liga-me", gesto de liga-me, gesto liga-me, liga-me, liga-me: tipo de pele 4, mão, tipo de pele 4
🤙🏾	chamada, gesto "liga-me", gesto de liga-me, gesto liga-me, liga-me, liga-me: tipo de pele 5, mão, tipo de pele 5
🤙🏿	chamada, gesto "liga-me", gesto de liga-me, gesto liga-me, liga-me, liga-me: tipo de pele 6, mão, tipo de pele 6
🖐🏻	corpo, dedo, dedos abertos, mão, mão erguida com dedos afastados, mão erguida com dedos afastados: tipo de pele 1–2, tipo de pele 1–2
🖐🏼	corpo, dedo, dedos abertos, mão, mão erguida com dedos afastados, mão erguida com dedos afastados: tipo de pele 3, tipo de pele 3
🖐🏽	corpo, dedo, dedos abertos, mão, mão erguida com dedos afastados, mão erguida com dedos afastados: tipo de pele 4, tipo de pele 4
🖐🏾	corpo, dedo, dedos abertos, mão, mão erguida com dedos afastados, mão erguida com dedos afastados: tipo de pele 5, tipo de pele 5
🖐🏿	corpo, dedo, dedos abertos, mão, mão erguida com dedos afastados, mão erguida com dedos afastados: tipo de pele 6, tipo de pele 6
✋🏻	corpo, mão, mão erguida, mão erguida: tipo de pele 1–2, tipo de pele 1–2
✋🏼	corpo, mão, mão erguida, mão erguida: tipo de pele 3, tipo de pele 3
✋🏽	corpo, mão, mão erguida, mão erguida: tipo de pele 4, tipo de pele 4
✋🏾	corpo, mão, mão erguida, mão erguida: tipo de pele 5, tipo de pele 5
✋🏿	corpo, mão, mão erguida, mão erguida: tipo de pele 6, tipo de pele 6
👌🏻	OK com a mão, corpo, gesto de OK, gesto de OK: tipo de pele 1–2, mão, mão com gesto de OK, ok, sinal de OK com a mão, tipo de pele 1–2
👌🏼	OK com a mão, corpo, gesto de OK, gesto de OK: tipo de pele 3, mão, mão com gesto de OK, ok, sinal de OK com a mão, tipo de pele 3
👌🏽	OK com a mão, corpo, gesto de OK, gesto de OK: tipo de pele 4, mão, mão com gesto de OK, ok, sinal de OK com a mão, tipo de pele 4
👌🏾	OK com a mão, corpo, gesto de OK, gesto de OK: tipo de pele 5, mão, mão com gesto de OK, ok, sinal de OK com a mão, tipo de pele 5
👌🏿	OK com a mão, corpo, gesto de OK, gesto de OK: tipo de pele 6, mão, mão com gesto de OK, ok, sinal de OK com a mão, tipo de pele 6
👍🏻	corpo, gosto, mão, para cima, polegar, polegar para cima: tipo de pele 1–2, tipo de pele 1–2
👍🏼	corpo, gosto, mão, para cima, polegar, polegar para cima: tipo de pele 3, tipo de pele 3
👍🏽	corpo, gosto, mão, para cima, polegar, polegar para cima: tipo de pele 4, tipo de pele 4
👍🏾	corpo, gosto, mão, para cima, polegar, polegar para cima: tipo de pele 5, tipo de pele 5
👍🏿	corpo, gosto, mão, para cima, polegar, polegar para cima: tipo de pele 6, tipo de pele 6
👎🏻	corpo, mão, não gosto, para baixo, polegar, polegar para baixo: tipo de pele 1–2, tipo de pele 1–2
👎🏼	corpo, mão, não gosto, para baixo, polegar, polegar para baixo: tipo de pele 3, tipo de pele 3
👎🏽	corpo, mão, não gosto, para baixo, polegar, polegar para baixo: tipo de pele 4, tipo de pele 4
👎🏾	corpo, mão, não gosto, para baixo, polegar, polegar para baixo: tipo de pele 5, tipo de pele 5
👎🏿	corpo, mão, não gosto, para baixo, polegar, polegar para baixo: tipo de pele 6, tipo de pele 6
✊🏻	cerrado, corpo, mão, punho, punho erguido, punho erguido: tipo de pele 1–2, punho levantado, soco, tipo de pele 1–2
✊🏼	cerrado, corpo, mão, punho, punho erguido, punho erguido: tipo de pele 3, punho levantado, soco, tipo de pele 3
✊🏽	cerrado, corpo, mão, punho, punho erguido, punho erguido: tipo de pele 4, punho levantado, soco, tipo de pele 4
✊🏾	cerrado, corpo, mão, punho, punho erguido, punho erguido: tipo de pele 5, punho levantado, soco, tipo de pele 5
✊🏿	cerrado, corpo, mão, punho, punho erguido, punho erguido: tipo de pele 6, punho levantado, soco, tipo de pele 6
👊🏻	cerrado, corpo, mão, punho, punho a aproximar-se, punho a aproximar-se: tipo de pele 1–2, punho fechado, soco, tipo de pele 1–2
👊🏼	cerrado, corpo, mão, punho, punho a aproximar-se, punho a aproximar-se: tipo de pele 3, punho fechado, soco, tipo de pele 3
👊🏽	cerrado, corpo, mão, punho, punho a aproximar-se, punho a aproximar-se: tipo de pele 4, punho fechado, soco, tipo de pele 4
👊🏾	cerrado, corpo, mão, punho, punho a aproximar-se, punho a aproximar-se: tipo de pele 5, punho fechado, soco, tipo de pele 5
👊🏿	cerrado, corpo, mão, punho, punho a aproximar-se, punho a aproximar-se: tipo de pele 6, punho fechado, soco, tipo de pele 6
🤛🏻	esquerda, punho, punho voltado para a esquerda, punho voltado para a esquerda: tipo de pele 1–2, tipo de pele 1–2
🤛🏼	esquerda, punho, punho voltado para a esquerda, punho voltado para a esquerda: tipo de pele 3, tipo de pele 3
🤛🏽	esquerda, punho, punho voltado para a esquerda, punho voltado para a esquerda: tipo de pele 4, tipo de pele 4
🤛🏾	esquerda, punho, punho voltado para a esquerda, punho voltado para a esquerda: tipo de pele 5, tipo de pele 5
🤛🏿	esquerda, punho, punho voltado para a esquerda, punho voltado para a esquerda: tipo de pele 6, tipo de pele 6
🤜🏻	direita, punho, punho voltado para a direita, punho voltado para a direita: tipo de pele 1–2, tipo de pele 1–2
🤜🏼	direita, punho, punho voltado para a direita, punho voltado para a direita: tipo de pele 3, tipo de pele 3
🤜🏽	direita, punho, punho voltado para a direita, punho voltado para a direita: tipo de pele 4, tipo de pele 4
🤜🏾	direita, punho, punho voltado para a direita, punho voltado para a direita: tipo de pele 5, tipo de pele 5
🤜🏿	direita, punho, punho voltado para a direita, punho voltado para a direita: tipo de pele 6, tipo de pele 6
🤚🏻	levantada, mão com costas para fora, mão com costas para fora: tipo de pele 1–2, palma, tipo de pele 1–2
🤚🏼	levantada, mão com costas para fora, mão com costas para fora: tipo de pele 3, palma, tipo de pele 3
